masked_acct,Vintage,ChargeOffMOB,BalanceAtDefault,FICOScore,FICOScorePctAvgFICOLast30DaysBookedLoans,NewUsedIndicator,VehicleManufacturerRebate,VehicleValueBlackBook,MoodysGDPReal,FinancedAmt,CashDownPmt,CashDownPmtPctBBVehicleValue,PaymentAmt,PaymentToFinancedAmtRatio,PTILine5,BackendTotalAmt,TotalDownPmt,rate_recovery
aa85928b0e57d69047e10e8ef96bea9f,201603,3,9777,536,1.0393,0,0,7625,451.7,9777,805,0.1056,275.33,0.0282,0.1197,0,805,0.7119
aaa9e13d3da38fccad6ce2c2efd94bd3,201506,38,15669.51,612,1.1209,0,0,13725,455.92,18089,0,0,455.86,0.0252,0.1596,2795,2000,0.2854
aab10e5cc01f4c7b86131ef04fa44d35,201505,32,25419.61,498,0.9128,0,0,16950,1588.76,27143.5996,500,0.0295,655.5,0.0241,0.1261,2000,2800,0.2512
aab52652c111d2d0f668ec8310a480e9,201606,25,18704.64,511,0.9776,1,2000,12775,1595.15,19825.0508,2005,0.1569,455.51,0.023,0.1752,2300,2005,0.5434
aabf3fc48865cf3d58898dff861854ff,201509,8,18799.2,,,1,2000,9700,197.35,19086.3301,1000,0.1031,421.98,0.0221,0.1102,1953.33,-2489,0.5006
aade0014c426dbadeb8de159c85e1d5f,201504,24,15105.15,495,0.9117,0,0,19075,477.32,17543.75,4750,0.249,421.12,0.024,0.1226,0,4750,0.7526
aae68be5279dbb5069364c9e134db223,201501,22,16689.37,,,0,0,13350,676.13,17797.8496,3000,0.2247,439.74,0.0247,0.101,2690,3000,0.225
aaefcb3db346e93773f078be51da552d,201603,13,14712.47,464,0.8987,0,0,12250,228.54,15969.1104,6000,0.4898,383.45,0.024,0.1775,2000,2431,0.6987
ab0587f269e3f2a09e36c4eecc0e9d35,201804,6,14857.32,495,0.94,0,0,10150,1428.72,14896.4404,3500,0.3448,441.24,0.0296,0.0847,0,3500,0.1989
ab069374dd48cf0ce61a9edebc41bdde,201510,18,14472.43,533,0.9879,0,0,13225,1605.39,15388,700,0.0529,377.12,0.0245,0.1585,769,3700,0.345
ab0f27b2ef03ad45bab1b1b6991c7080,201604,25,16079.54,451,0.8669,1,2000,12925,1595.24,17859,6100,0.472,397.19,0.0222,0.1225,790,-53.86,0.4976
ab15f152c3b62c2ff4876e9e8f818dc2,201703,11,15160.03,,,0,0,10450,120.18,15900,1500,0.1435,350.95,0.0221,0.0953,1695,1500,0.3762
ab1db53fc41714f11a62c580a6c9f42b,201611,6,20483.38,451,0.863,0,0,15025,321.85,20483.3809,2500,0.1664,491.63,0.024,0.0933,2380,2500,0.1009
ab2abd836ccc2b67b0d5284bd572d85c,201602,8,19929.26,,,1,2500,10250,1596.74,20209.0898,1500,0.1463,464.33,0.023,0.1063,2795,1500,0.4618
ab31087ff218125e361d5930e07e78d8,201605,5,12216.18,486,0.9273,0,0,7675,286.59,12216.1797,4000,0.5212,314.46,0.0257,0.0952,695,4000,0.4751
ab3ad120ad5b714debc04bfa32abaedd,201603,24,19101.55,554,1.0734,0,0,9800,1595.01,20525.0703,4500,0.4592,488.33,0.0238,0.0541,0,4500,0.3667
ab45ba6292df2d9308a14a40f35d3749,201607,14,17163.74,508,0.9713,0,0,12650,228.52,17647.8008,2500,0.1976,504.81,0.0286,0.1269,2795,2500,0.0575
ab5343e501c720c43aa446e48a8490cb,201505,21,17189.33,,,1,1500,13750,233.31,18577.6992,1000,0.0727,426.85,0.023,0.1008,795,1000,0.0307
ab660ecf90c9bc7607227c8d688144e2,201508,19,10504.65,,,0,0,9100,1389.46,11691.5996,1500,0.1648,295.82,0.0253,0.1383,0,1500,0.5745
ab679906c05233b763241a1664813489,201506,19,15642.48,,,1,500,12000,1579.49,16451,800,0.0667,365.21,0.0222,0.1654,795,3800,0.0685
ab6f485844ce2656ab44ded191732e65,201502,37,13500.45,563,1.0415,1,500,12075,70.11,19139.2598,1500,0.1242,439.23,0.0229,0.1409,1295,1500,0.467
ab7b79b8be002becd4de05e661f568c0,201506,9,11969.25,,,0,0,7400,536.11,12124,5000,0.6757,334.34,0.0276,0.0626,2795,5000,0.6622
ab8e08bc7a6d95e9ab860a354230f6fd,201507,28,14913.29,598,1.1004,1,1000,12275,232.89,18131,1500,0.1222,443.31,0.0245,0.1282,795,1500,0.4823
ab9cdd6c1c6bbc5aeccd8b5ad0381371,201604,15,25411.76,,,1,0,14650,312.45,26272.5,3000,0.2048,584.8,0.0223,0.1462,2506,3000,0.1198
aba60ec49352cf566bce4c638463d450,201601,12,15364.05,549,1.0535,1,1250,12250,312.08,15810.8799,3000,0.2449,343.03,0.0217,0.1372,300,3000,0.5996
abb93c825d32e43c24162447b316723e,201507,22,16888.28,,,1,0,16100,746.09,18423.1309,3500,0.2174,439.51,0.0239,0.1051,0,4000,0.5828
abc24ee24b46f5a40b7b731c2d82a8b6,201505,31,13177.56,,,0,0,6225,833.06,14447.6504,3000,0.4819,375.01,0.026,0.15,0,3000,0.1548
abc8927e4ac2fe3ea392538b53b9337f,201601,35,8784.18,549,1.0542,0,0,10100,274.87,11621.4902,0,0,309.97,0.0267,0.149,795,2200,0.5584
abcc703c05e142799a7743ac88ec2789,201606,26,18825.96,573,1.0973,0,0,13175,455.42,19842.6895,1500,0.1139,521.38,0.0263,0.0931,2893,1500,0.3679
abd306e13539df316cd8212b7a804553,201708,8,23374,,,0,0,18950,1650.5,23374,2400,0.1266,567.95,0.0243,0.0872,3195,2400,0.8376
abdfe84aa45745d13b69db5cb52ecc00,201602,10,8214.95,517,0.9945,0,0,6225,189.42,8747.7998,2000,0.3213,252.16,0.0288,0.0835,430,2000,0.4548
abeef14a5739a3891ef705205c979e67,201510,24,19552.11,543,1.011,1,1750,13500,1381.33,21980,0,0,536.71,0.0244,0.1458,200,1015.43,0.5036
abf5bc87fe76f8c12fb8aba21e482be5,201604,32,12498.34,479,0.925,0,0,12475,180.26,16144.5,3500,0.2806,378.08,0.0234,0.1297,1800,3500,0
abff4a83a68236d78bbc0eafa8cb62b1,201502,44,11194.09,,,0,0,11975,99.82,14930,2000,0.167,365.24,0.0245,0.1405,795,2000,0.2933
ac0bf2c50d1080f90ab2ac42c2f5906d,201502,14,13292.33,587,1.0841,0,0,10025,677.23,14391.1201,1000,0.0998,369.66,0.0257,0.1202,1588,3250,0.735
ac158089b4aa9ffc67f5d59ec4fc71dc,201704,16,21542.8,496,0.961,0,0,17500,115.36,22265.1797,2300,0.1314,520.34,0.0234,0.1024,2697,2300,0.6539
ac16f64f707703fadf95e8a462cc0c48,201512,30,21457.04,519,0.9877,1,1500,11800,229.68,23690.8008,500,0.0424,544.11,0.023,0.0765,2795,1500,0.4441
ac1abd8d84040e038f3f7fdbebddfca5,201503,34,9259.66,528,0.9764,0,0,13575,475.07,11846.25,3000,0.221,321.33,0.0271,0.1573,0,3000,0.4752
ac2d15c07995c0be6801843ed717e49f,201805,7,17628.9,500,0.9478,0,0,13450,236.8,17628.9004,2000,0.1487,458.64,0.026,0.1419,2106,2000,0.5091
ac3d76e30a201a7c0e3e69bcbbb203a6,201608,15,12243.66,,,0,0,10125,586.6,13314.1396,1300,0.1284,368.69,0.0277,0.1511,895,1300,0.0502
ac444bf5316de641341a8f729144b548,201504,33,14333.81,,,1,2750,14700,739.61,18032.4492,2000,0.1361,396.27,0.022,0.0804,0,2000,0.1542
ac4db67b7ac16f8820ecf900d175bc15,201701,9,13591.72,582,1.1207,0,0,9450,881.54,13929.0195,1500,0.1587,337.58,0.0242,0.1306,2115,1500,0.7313
ac55d4cd3fdf33525b9a40290f7c02e0,201507,36,11600.7,529,0.9726,0,0,15650,746.09,16532.6992,5500,0.3514,344.89,0.0209,0.0958,2499,5500,0.1047
ac57ac15ab28aa53766286f13cf8d3f1,201610,26,11946.64,,,0,0,7775,189.13,13489,0,0,328.89,0.0244,0.1312,1945,2552,0.1722
ac62e10699b0f52338358492f36698c6,201511,4,27567.62,537,1.0196,1,3000,15950,1604.77,27567.6191,1000,0.0627,613.69,0.0223,0.0807,2800,-2607,0.6204
ac6402748b09e8b9c3122b5cefa350d4,201604,18,22273.24,554,1.0669,1,3948,16225,193.41,23114.4805,500,0.0308,514.62,0.0223,0.119,795,1250,0.4295
ac67e5a508a72e68222b569ffc08b850,201503,13,16126.7,523,0.9683,0,0,11625,1364.89,16811.7402,2000,0.172,447.71,0.0266,0.1437,2000,6486.31,0.7874
ac7190591c2d1643accb1fc23c11974d,201609,7,17307.28,549,1.0475,0,0,15575,1603.43,17307.2793,0,0,503.84,0.0291,0.1172,0,1400,0.7095
ac72e0cdeb175a5bd9400bb4b1cf1ad3,201703,7,12244.74,567,1.096,0,0,8400,191.96,12406,1000,0.119,323.03,0.026,0.0889,895,1000,0.5816
ac7a9bca30ef379b6f9b9512ac767786,201512,11,14854.94,,,0,0,11575,283.28,15677.0996,3000,0.2592,344.54,0.022,0.0536,2000,3000,0.5082
ac87ba190cedc79a9d6b0a6a323d381a,201604,20,11535.8,483,0.9302,0,0,7150,312.45,12344.7598,2100,0.2937,301.69,0.0244,0.1143,2406,2100,0.4962
ac8bbb4967bcae0372fb1a419b397d71,201502,21,11513.1,564,1.0426,0,0,10725,677.23,13451.1504,3000,0.2797,309.1,0.023,0.1789,1000,3000,0.4797
ac960f02c5b966bb7442509efef710a4,201510,37,13560.48,471,0.877,1,1000,13750,231.98,18810,1000,0.0727,429.01,0.0228,0.176,795,1000,0.2376
ac9f4691eb44b3c7b486cd053487cf0c,201510,17,19969.33,,,1,1000,14000,1605.39,21354.25,1500,0.1071,474.05,0.0222,0.0732,795,1500,0.5103
ac9fcae8d0e7c58c8fc336d9645c4463,201706,12,13790.34,494,0.944,1,1000,9375,230.64,13997,1135,0.1211,321.6,0.023,0.1548,895,1135,0.714
aca461d9ab3bffa21d2e079ce2a91fff,201711,6,16056.75,,,0,0,12375,324.58,16056.75,2100,0.1697,426.79,0.0266,0.0743,2480,2100,0.7185
aca81a8efb9840aaf221180d942125e6,201603,7,19234.73,,,1,0,14350,743.33,19365.8809,2700,0.1882,473.45,0.0244,0.0916,0,2700,0.6517
acaaf2493674a6844b882ba34d699f38,201609,26,19072.29,486,0.9275,1,1500,17900,1603.43,21083.1797,0,0,484.42,0.023,0.1452,0,4800,0.556
acb480f38721fac218e86cb033a5bb40,201510,34,19551.38,493,0.9098,1,2500,13050,846.89,22323.4004,1000,0.0766,497.33,0.0223,0.1533,795,1000,0.223
acbc50333516428cbeb1f929ba48bb76,201601,8,15992.89,,,1,1500,11250,147.84,16226.5,1000,0.0889,387.06,0.0239,0.1461,0,1000,0.5624
acbdbc17d5c25b9350dee82c7dc0d7dc,201507,23,18515.81,506,0.9297,1,1500,13100,483.11,21113.6309,1000,0.0763,503.9,0.0239,0.1655,795,1000,0.3092
acbeb50b3ba215afa0a8ed6a5ec1f109,201708,16,10615.04,570,1.0895,0,0,8325,192.27,11317,1100,0.1321,342.5,0.0303,0.1317,895,1100,0.2958
acd188e2727d96446355a5fa19112a94,201610,15,19372.56,545,1.0429,0,0,16675,292.06,20268.5996,4500,0.2699,435.97,0.0215,0.0655,1700,4500,0.4456
acdac4b967fa706df274c7c87cb83ff0,201706,12,17704.7,510,0.9722,1,2500,12075,312,17903.6895,0,0,442.59,0.0247,0.1054,600,2500,0.6068
ace43aeaa98597e7edb7b7d6837c978b,201512,19,6749.5,,,0,0,3725,311.55,7837.27,1050,0.2819,257.93,0.0329,0.0808,1250,1050,0
ace9356af3ad01097feae9cd3f5387c6,201803,9,25438.01,548,1.0463,1,2000,15175,235.9,25438.0098,1500,0.0988,582.47,0.0229,0.1027,2894,1500,0.0923
acfff72cd6c15d057f7bb2af30d60cf5,201506,26,15429.97,499,0.9185,1,0,13300,442.6,17727.4395,500,0.0376,389.66,0.022,0.1062,0,2000,0.5483
9d0d1cdb9b1795d496793977acdb6edf,201602,8,11336.96,476,0.9132,0,0,7900,850.64,11521.29,3300,0.4177,314.7,0.0273,0.1405,0,3300,0.5169
9d0ee467f95c731f0e90a2c5a79f6f7a,201605,30,9870.14,516,0.9872,0,0,8575,453.95,11593.0703,600,0.07,293.31,0.0253,0.1571,700,600,0.2406
9d15c7ac0ea949bf5ed777a79c6a672f,201505,21,13006.57,486,0.888,0,0,13975,580.63,14633.5,3000,0.2147,387.69,0.0265,0.0775,2000,7000,0.4313
9d1cb9af826adadd0dfd6a1879925206,201501,28,14553.95,,,0,0,12400,185.43,15600,2100,0.1694,414.75,0.0266,0.112,1600,2100,0.2766
9d26eee74f8a2b112e61a5761f940f62,201505,28,6391.43,,,0,0,5500,69.87,8354.7598,1700,0.3091,230.39,0.0276,0.1049,0,1700,0
9d2a81f3afe7c497fca69536b563a7b4,201608,23,20313.71,511,0.9744,0,0,18050,357.88,22727.0098,2180,0.1208,600.69,0.0264,0.0974,2795,2180,0.4339
9d30b5ef58bc09fb565ec78f301803e8,201607,9,20077.76,,,0,0,14550,1394.73,20143,8400,0.5773,548.46,0.0272,0.0927,2721,8400,0.3805
9d33ed41b34588797f041e5483cdf1db,201503,12,11720.02,455,0.8418,0,0,8725,197.2,12104,2000,0.2292,313.47,0.0259,0.1567,795,2000,0.0519
9d399e0efa29cb443e8d5b346dad597d,201503,16,16182.35,572,1.0595,0,0,15925,1606.13,17608.4902,2000,0.1256,450.71,0.0256,0.1127,0,2000,0
9d3d711996af7a47d5719e0183fecb0a,201605,6,15109,553,1.0558,0,0,11675,746.82,15109,1500,0.1285,400.38,0.0265,0.1774,800,1500,0.6854
9d3e040807cff13033ab149d7264ba91,201503,19,11889.75,483,0.8931,0,0,10000,475.07,12843,3000,0.3,338.41,0.0263,0.1401,0,3000,0.23
9d502bb407c7c433fbe36461472772a0,201607,16,11682,484,0.9223,0,0,9925,867.48,12337.7197,0,0,299.47,0.0243,0.1664,0,1782.9,0.3546
9d547f770df8a93520495d0719c8a993,201704,10,16010.82,514,0.9954,0,0,8275,325.84,16103,1620,0.1958,386.62,0.024,0.1102,0,1620,0.6496
9d5d890090aff78399b22c451a87575e,201704,8,13189.15,483,0.9322,0,0,9050,1627.52,13369,2200,0.2431,376.47,0.0282,0.1048,1510,2200,0.0713
9d5fd76f5bc7c06647ece79e74313a08,201503,39,20697.04,574,1.0622,0,0,20350,1606.13,27897,2800,0.1376,640.81,0.023,0.1526,2800,2800,0.419
9d6cf1b451ef9d9d6e846e6f5627f5a2,201705,14,9958.37,,,0,0,8475,69.77,10505.8896,1000,0.118,272.7,0.026,0.1167,700,1000,0.6063
9d746056cf9dfa4c8cf0e59ebb39c753,201602,7,21460.99,435,0.837,1,3500,15100,491.11,21460.9902,4000,0.2649,523.97,0.0244,0.1258,0,4000,0.4805
9d87677cc7f3eafc990dff9071be1130,201512,12,15552.69,477,0.9064,0,0,9850,534.12,15649.6504,0,0,412.17,0.0263,0.1095,1995,1500,0.5706
9d8f0139c56c8de6f473c3356867114d,201501,13,21563.74,548,1.0091,1,1500,16975,676.13,22582.5996,0,0,515.06,0.0228,0.1309,0,1500,0.5415
9d959abe328b9c0d447866c52b3b21e1,201504,9,16503.07,,,0,0,9075,827.77,16771.5996,2000,0.2204,422.16,0.0252,0.1809,2764,4500,0.3781
9da0b1827ade1aefd47b334bdf197726,201506,7,27011.9,520,0.9559,0,0,19875,470.71,27029.6309,500,0.0252,636.81,0.0236,0.0956,2000,2600,0.5089
9da16cfb0106d805072ec70c6dcc177f,201503,17,11925.98,653,1.208,0,0,11125,197.2,13609,700,0.0629,296.15,0.0218,0.1157,0,700,0.6282
9db75c6f06807c318214c806918db655,201703,11,13832.75,461,0.889,0,0,8675,687.71,14373.4502,2000,0.2305,347.03,0.0241,0.1214,1914,2000,0.5808
9dbc2e74cb0ed55919fdf173d0215c92,201605,23,6353.39,477,0.9092,1,3000,10275,355.3,13458.9004,5000,0.4866,292.02,0.0217,0.0566,795,5000,0.9922
9dce994643ce14add2eed4fcad792d9e,201701,6,21852.5,539,1.0364,0,0,19000,228.99,21852.5,4300,0.2263,537.51,0.0246,0.0613,0,4300,0
9ddc8be9823bc4224a179dfe51da9061,201502,17,9041.7,448,0.8269,0,0,5700,1596.14,9583,2000,0.3509,278.44,0.0291,0.1072,0,2000,0
9de29e9206704e954de9c68b0cadf467,201603,18,17555.1,531,1.0283,0,0,15750,192.59,18235,3000,0.1905,451.27,0.0247,0.1347,2000,3000,0.515
9de57fa20228f7a73eb9a2c037e8138f,201503,24,18418.85,,,0,0,12975,449.96,19418.4102,3000,0.2312,477.93,0.0246,0.0759,0,3000,0
9df35aa783e9ddbbdd30cee672f34a66,201505,23,11389.24,507,0.926,0,0,10575,1375.88,13094.2998,0,0,317.68,0.0243,0.0857,0,2500,0.3536
9e05bdda925c73c81fecba4b5cba017d,201608,7,16166.72,552,1.0507,0,0,11675,473.85,16346.0996,4000,0.3426,389.61,0.0238,0.1746,2500,4000,0.6568
9e1480af1e429de68572614cd8bc2b3e,201504,36,14194.14,517,0.9492,1,750,14325,1601.48,18893.6406,1110,0.0775,412.53,0.0218,0.1022,795,1110,0.3462
9e1e22970a2452a36b8be8b0c42cf1a5,201501,15,13204.32,535,0.9879,0,0,9900,472.06,13824.75,2180,0.2202,341.83,0.0247,0.1379,0,2180,0.3318
9e283853318e8278e842299be13e177f,201507,34,15418.54,564,1.0371,0,0,12500,746.09,19999.3008,1900,0.152,456.49,0.0228,0.0878,2000,1900,0.0433
9e2cc4bcf4fcc687539d7ccfe6afacd8,201702,20,16524.07,480,0.924,0,0,14700,229.89,17313.7109,3000,0.2041,492.97,0.0285,0.1698,0,3000,0
9e311e8fbe35cc1b4ea263b861da3216,201606,23,10700.49,567,1.0853,0,0,8600,584.66,12140.0098,1200,0.1395,336.59,0.0277,0.1148,2545,1200,0.5584
9e37877aacf2e7472876a19fb238619e,201509,10,20504.22,516,0.9456,1,1000,16050,181.53,21755,1750,0.109,484.24,0.0223,0.088,895,1750,0.7585
9e3f665999c8751beda176092b11cb0e,201601,31,7971.96,,,0,0,6500,181.89,10806.5,4000,0.6154,307.56,0.0285,0.0901,2795,4000,0.0459
9e43e8714ec3dadd494b071244e91635,201501,8,11881,457,0.8401,0,0,8375,1576.43,11881,2000,0.2388,298.89,0.0252,0.1003,590,4000,0.5317
9e4889bf1a0a9d58f22c850312f3a91e,201603,20,19712.56,446,0.8619,1,2000,13450,305.14,21170.1992,1200,0.0892,517.56,0.0244,0.1472,2590,1200,0.3708
9e5da88af30bdbbfe43c28259960d972,201510,16,15927.53,541,1.0105,1,1250,8150,69.7,16390.6992,400,0.0491,410.58,0.025,0.1788,795,2150,0.2796
9e6cc3d7c2215b9da5ce45ecdf114e05,201612,9,17847,,,0,0,10150,1386.76,17847,0,0,407.16,0.0228,0.1726,2500,3000,0.684
9e73694b1c3f6fc87f89e4e63fc9595e,201708,16,23546.07,493,0.9394,1,5250,21275,1650.5,24404,2250,0.1058,557.42,0.0228,0.1032,2500,2250,0.0535
9e8179a73444d13f9551b3bad1a6196b,201512,15,20741.2,559,1.0685,1,1500,11200,852.45,21675.1191,800,0.0714,481.11,0.0222,0.0979,2819,800,0.5309
899df395ab04933f7a5246f3f95d3ca6,201609,8,18499.25,442,0.8442,1,2500,12050,1603.43,18695.4102,2000,0.166,448.17,0.024,0.0927,2795,2000,0.1277
89a51bd781cc8cdef817f0194613da3d,201501,7,16038.21,566,1.0451,0,0,10825,1576.43,16118.79,2000,0.1848,395.08,0.0245,0.1317,0,2000,0.1957
89a8e6e69175dc19645f9e82b227e46a,201510,10,18390.76,558,1.0438,0,0,11675,313.88,18595,1700,0.1456,424.33,0.0228,0.1758,2795,1700,0.545
89aa620f5ca221048847ed18649ae61b,201610,17,15061.35,,,0,0,13100,149.2,16211.8398,3750,0.2863,360.89,0.0223,0.0744,3350,3750,0.0991
89c5503d993857f2c6f40deca3ca8213,201504,35,17272.37,597,1.0988,0,0,13600,235.21,18009.7109,2000,0.1471,467.71,0.026,0.167,0,2000,0
89d16067ba079bbb01bbdbb5423462e3,201601,23,22601.75,520,0.9952,1,2500,14400,1601.94,26138.1504,2000,0.1389,600.32,0.023,0.1673,2795,3030,0.3547
89d6ed7467413168524bfc23c7e6560a,201603,23,8634.04,503,0.9742,0,0,12925,284.11,10238.9805,1800,0.1393,248.64,0.0243,0.0683,0,1800,0
89e3fffd6d35ab7b84c4dffd181f4705,201606,12,22469.99,,,0,0,24450,149.66,23385.6992,8000,0.3272,500.67,0.0214,0.138,0,8000,0.9457
89e63aca07ec973acf3cb6bc7c490ad5,201602,30,9651.92,504,0.9686,0,0,7050,850.64,10749.8398,2000,0.2837,296.49,0.0276,0.1038,795,2000,0.3251
89f09e6630efe3efa7a332c124c8b60b,201604,6,17243.7,487,0.9409,1,1750,9900,353.68,17243.6992,1189,0.1201,430.7,0.025,0.165,2795,1189,0.2856
89fa0c45e3bea2e57b63d3dd447274a2,201506,34,11850.22,575,1.057,0,0,9850,536.11,16059.1504,3000,0.3046,397.24,0.0247,0.101,2795,3000,0.3743
8a0487b90618cdca431c7128067fd3ea,201707,9,16267.68,557,1.0705,0,0,13800,191.95,16457,2000,0.1449,455.68,0.0277,0.1716,695,2000,0.7175
8a13ba46a798fe67c4d6ec72d4775699,201705,14,23710.41,542,1.0409,0,0,19000,1413.24,25900.4805,3000,0.1579,580.06,0.0224,0.1006,2500,3000,0.4304
8a26acf20704dc524fe575d8f55c1f3e,201512,15,11949.35,494,0.9381,0,0,9950,1601.96,13562,1350,0.1357,327.57,0.0242,0.1465,1712.75,1350,0.8189
8a2e8d413715130c6d71cb2d1857d97e,201802,6,14162.84,506,0.9616,0,0,8850,701.37,14173.8701,2000,0.226,325.57,0.023,0.1628,2322,2000,0.7398
8a34b6ac23fe6b1900707d5d88ac9fd1,201603,23,13712.91,,,0,0,7225,228.54,14741.1797,2000,0.2768,399.25,0.0271,0.1537,795,2000,0.0353
8a471b0cc34d58252414c0f20410c84b,201502,6,19318.3,546,1.0104,0,0,14800,820.81,19454.5,1850,0.125,447.13,0.023,0.149,0,1850,0.7679
8a487c07308fbd81f94f768d60683edb,201505,6,13945.28,541,0.9881,0,0,9850,307.44,13945.2803,1750,0.1777,345.11,0.0247,0.1854,1300,1750,0.5838
8a4d422e59588b4da243292051b0e9d4,201604,12,23824.41,466,0.8997,1,3000,17300,744.86,24129,1150,0.0665,537.09,0.0223,0.1003,795,1150,0.0297
8a55b025cdc85b57b1a5c3ffd1a5b4cc,201803,9,12678.23,499,0.9527,0,0,9525,69.98,12882.3604,610,0.064,337.37,0.0262,0.1406,850,610,0.7111
8a5abf32736e794925416dbdfe91541e,201509,20,14356.73,592,1.083,0,0,10125,444.57,15428.5,3000,0.2963,341.26,0.0221,0.1881,2200,3000,0.412
8a5ef80e594b0d421bd0c87b7a2e0ebc,201509,8,18550.98,,,0,0,12675,232.08,19264.5,5000,0.3945,439.28,0.0228,0.0829,1795,5000,0.6275
8a6e8fba01ef9efee5e372e5cf027797,201608,14,17802.26,467,0.8905,0,0,13050,1601.02,18712.6992,2500,0.1916,458.6,0.0245,0.1224,2795,2500,0.6018
8a79aa051d0132b08ba7c8de075574ae,201510,29,13294.33,,,0,0,10675,231.98,15748.0498,3500,0.3279,378.09,0.024,0.1197,2590,3500,0.5518
8a81c1316d8c19d52b32b3715f9e319c,201508,25,12995.87,,,0,0,7050,579.16,15498.5996,2150,0.305,388.08,0.025,0.0611,3295,2150,0.3386
8a96b70db04d8d8215b6eebbec30c613,201503,7,22211.84,,,0,0,17850,235.16,22310.0508,600,0.0336,474.11,0.0213,0.0766,2000,5000,0.6173
8a9c6fc851d5b4a98c5b3f4099fa51a1,201502,41,13625.58,573,1.058,1,0,13800,739.63,19028.7109,3500,0.2536,417.14,0.0219,0.1171,2795,3500,0.7052
8aa4ae506653bfd5d803b0b82b80bfd9,201506,31,14288.05,509,0.9299,1,1000,12600,470.71,16771,500,0.0397,385.53,0.023,0.1483,795,1000,0.2976
8aa84be0cfca0c873c70be6dbd3e56f0,201501,34,16917.8,537,0.9863,1,1000,13000,460.47,19215.9902,1000,0.0769,441.52,0.023,0.1177,0,1000,0.2288
8ab7fb80d46f77e2bcec487f823f42e5,201502,34,10540.41,549,1.0129,0,0,9900,473.34,13021,1325,0.1338,376.66,0.0289,0.145,0,1325,0
8abd8f27c3471a5a63b19ef20dd3f421,201608,12,17594.03,,,0,0,11900,100.24,18646,3000,0.2521,455.91,0.0245,0.1182,2800,3000,0.5384
8ac765085d85c123eeb72ae32e2160d6,201506,36,16146.98,459,0.8437,1,1500,12350,146.23,19507.5293,1000,0.081,465.37,0.0239,0.1047,795,1000,0.0237
8ad12f337bbc5e0728f83e8fba99005b,201612,11,11338.21,568,1.089,0,0,10075,311.65,11986,1050,0.1042,309.38,0.0258,0.1672,0,1050,0.8367
8adcf50c966fa097c1a590ccf29296fb,201504,32,32301.32,535,0.9832,1,1250,21425,451.7,40400.0508,4000,0.1867,876.35,0.0217,0.1584,795,-4100,0.3369
8aeb10308a8374b3b0b648def90a3254,201610,10,12754.24,517,0.9911,0,0,8525,693.87,12886.3496,2000,0.2346,317.89,0.0247,0.1898,1818.74,2000,0.5341
8b0d52c285134a90e8d4a23865c47414,201504,35,9367.71,597,1.0945,0,0,11625,679.38,14053,3000,0.2581,404.4,0.0288,0.1285,0,3000,0.3579
8b1b4a23bea18e8acb8048c79d2272cd,201607,22,25623.97,573,1.0915,1,6000,14400,139.11,26952,1225,0.0851,599.98,0.0223,0.0667,895,-3670.27,0.4161
8b27852be5fafafea6defcdac18effbf,201605,20,12430.21,458,0.8779,0,0,10175,194.15,13728.5,800,0.0786,329.45,0.024,0.1734,795,800,0.2152
8b2b95a311920126bbf00560f228e6a2,201612,12,15579.01,,,0,0,13425,228.16,16081.5898,2500,0.1862,372.6,0.0232,0.1632,2000,7500,0.5472
8b32efc4eb7e92c7c576eb4110be4eae,201602,14,17668.58,,,1,1500,11675,228.68,18150.2891,950,0.0814,393.58,0.0217,0.1694,805,950,0.0354
8b37e1b9fb32a298898b7a967d738e55,201506,28,17106.29,,,1,1500,13350,189.83,18248.9609,500,0.0375,468.31,0.0257,0.1629,0,1000,0.3635
8b5081c3520ab351775dc7e4a4caae88,201707,13,16107.16,,,0,0,13675,1644.5,16962.7402,0,0,386.91,0.0228,0.1281,1898,3000,0.6577
8b586e2e6b51d90aa2c98a83d2183eb2,201506,28,16476.18,579,1.064,0,0,13875,301.94,19484,1920,0.1384,483.79,0.0248,0.1626,2000,1920,0
8b61d1cc19e27a3d0dbca22418d2070e,201708,7,13124.3,,,0,0,9750,1650.5,13124.2998,3000,0.3077,356.27,0.0271,0.1541,2000,3000,0.6463
8b777b736e6358998a0371ff73af5f9b,201603,29,27390.7,502,0.9727,0,0,20175,743.33,30104.2207,2800,0.1388,745.28,0.0248,0.1285,850,2800,0.6123
8b7fdbeb06becbcfe9ae711b230bd041,201505,32,13499.78,533,0.9739,0,0,10675,680.28,16842.3008,2000,0.1874,384.14,0.0228,0.1618,2000,2000,0.3959
8b8ac6dc7999e7a4dd3fb5afee8d5f32,201502,42,12771.23,,,1,0,9650,820.81,17392.0293,1700,0.1762,387.43,0.0223,0.0914,795,1700,0.1934
8b9180ede968ffa7e7a4ac619feff884,201609,19,16939.08,527,1.0062,0,0,13050,693.53,18637.8398,500,0.0383,428.16,0.023,0.1476,3395,2500,0.5463
8b98bba1a24e19517e4942140ffc2a8e,201607,17,11390.62,521,0.9962,0,0,8850,496.82,12793.25,900,0.1017,310.26,0.0243,0.1655,695,900,0.3241
8ba1e6011bcd31271db518101a6c1637,201610,23,23081.43,547,1.0502,1,3889.6,15525,149.2,25725.4395,2100,0.1353,569.02,0.0221,0.0753,699,-3649.49,0.533
